customer_id,account_age_days,successful_payments,failed_payments,average_transaction,lifetime_value,engagement_score
CUST_04357,353,1,5,21800.81,146080.62,0.83
CUST_04358,944,1,2,9857.56,235525.05,0.25
CUST_04359,847,21,5,23196.25,351330.06,0.47
CUST_04360,348,27,4,20808.32,380865.12,0.4
CUST_04361,946,25,6,367.4,157686.19,0.23
CUST_04362,689,12,3,9473.61,303518.29,0.68
CUST_04363,1119,11,3,14996.74,499328.31,0.95
CUST_04364,475,25,5,21226.77,392851.5,0.38
CUST_04365,1392,32,6,13224.13,330880.8,0.77
CUST_04366,451,36,3,7917.03,182005.7,1.0
CUST_04367,448,19,6,2029.68,332375.29,0.58
CUST_04368,1005,19,0,10596.68,414334.8,0.52
CUST_04369,1018,24,4,2868.82,140012.94,0.33
CUST_04370,1442,4,5,1021.01,306849.5,0.37
CUST_04371,715,17,7,9896.66,321029.14,0.35
CUST_04372,1333,21,2,15353.83,258305.29,0.93
CUST_04373,719,6,7,12877.95,58810.17,0.52
CUST_04374,1415,12,2,17555.54,379333.37,0.84
CUST_04375,338,3,4,17148.51,395393.74,0.97
CUST_04376,771,4,0,19474.06,13826.73,0.55
CUST_04377,133,27,0,8009.64,477866.45,0.48
CUST_04378,626,29,6,23803.09,30510.57,0.99
CUST_04379,817,25,7,19135.63,68721.32,0.89
CUST_04380,890,23,6,13820.32,108506.55,0.87
CUST_04381,391,39,2,23775.55,106183.03,0.26
CUST_04382,385,16,2,19977.46,293552.15,0.33
CUST_04383,884,35,2,17569.83,220111.3,0.76
CUST_04384,1090,20,6,21161.78,478066.3,0.95
CUST_04385,974,23,7,19954.96,389051.39,0.18
CUST_04386,118,3,6,5570.24,85357.61,0.43
CUST_04387,538,15,6,12393.71,45553.66,0.77
CUST_04388,1203,5,6,20466.57,386013.52,0.41
CUST_04389,1326,29,7,23315.4,275641.23,0.66
CUST_04390,373,9,7,1797.86,209579.13,0.7
CUST_04391,429,30,5,4526.72,456867.72,0.71
CUST_04392,235,37,0,2157.35,214867.71,0.32
CUST_04393,1482,39,6,24167.87,227843.46,0.81
CUST_04394,245,18,0,6295.49,304319.22,0.97
CUST_04395,347,13,1,15747.2,211580.4,0.34
CUST_04396,516,12,2,23198.86,244250.6,0.61
CUST_04397,130,1,2,23039.16,457634.85,0.45
CUST_04398,494,24,6,23682.4,444103.94,0.79
CUST_04399,57,39,3,6114.01,229611.04,0.72
CUST_04400,1264,15,5,19186.51,4251.64,0.53
CUST_04401,1119,20,2,23589.07,226847.38,0.55
CUST_04402,1154,28,3,20054.72,490390.62,0.74
CUST_04403,140,37,3,9549.6,283155.92,0.82
CUST_04404,392,1,6,7013.31,372539.03,0.48
CUST_04405,900,38,6,10620.09,140324.56,0.59
CUST_04406,1278,20,0,24217.48,28595.04,0.63
CUST_04407,602,5,2,14052.9,497644.84,0.96
CUST_04408,938,15,0,14752.52,362875.0,0.67
CUST_04409,86,2,4,19349.55,401613.69,0.43
CUST_04410,1310,11,1,2178.04,400952.68,0.31
CUST_04411,472,30,3,4993.45,359916.38,0.51
CUST_04412,491,10,3,10850.45,293905.76,0.51
CUST_04413,580,17,6,3429.26,84809.15,0.93
CUST_04414,932,21,6,21407.02,460416.87,0.25
CUST_04415,1403,9,3,5203.94,2730.76,0.88
CUST_04416,672,12,7,2418.59,430797.48,0.66
CUST_04417,84,10,3,15538.4,264116.08,0.39
CUST_04418,888,25,4,8421.21,409811.74,0.24
CUST_04419,132,21,7,24969.85,126069.92,0.94
CUST_04420,257,6,6,15041.66,296163.6,0.65
CUST_04421,627,20,3,20321.65,65323.62,0.75
CUST_04422,1238,23,5,21483.88,448881.65,0.65
CUST_04423,391,37,4,9479.2,465189.51,0.5
CUST_04424,703,16,7,22980.54,457453.79,0.55
CUST_04425,718,17,5,20978.24,8571.32,0.96
CUST_04426,1190,5,6,14110.72,81362.04,0.27
CUST_04427,914,15,3,21046.54,44582.87,0.48
CUST_04428,1120,19,5,7830.24,433302.61,0.47
CUST_04429,140,27,6,12868.64,149689.3,0.24
CUST_04430,1072,11,6,14870.1,352267.53,0.17
CUST_04431,367,5,5,11548.45,315406.5,0.74
CUST_04432,766,21,0,13578.49,134839.35,0.36
CUST_04433,320,7,1,24108.72,312507.35,0.26
CUST_04434,1082,12,5,7898.89,140348.14,0.52
CUST_04435,50,32,6,13174.42,403467.67,0.1
CUST_04436,682,10,0,19546.9,320902.06,0.41
CUST_04437,990,21,6,8418.03,394319.63,0.9
CUST_04438,606,22,0,18621.46,438542.86,0.43
CUST_04439,1325,16,7,1913.07,397041.97,0.49
CUST_04440,744,24,4,6810.03,115861.56,0.69
CUST_04441,1325,3,6,10429.81,221740.03,0.88
CUST_04442,985,35,4,3411.38,418085.67,0.69
CUST_04443,932,19,3,23864.31,238366.29,0.77
CUST_04444,1058,16,3,3703.65,371445.82,0.89
CUST_04445,454,33,0,18575.75,363525.23,0.95
CUST_04446,558,13,3,7443.26,184287.43,0.51
CUST_04447,346,22,2,21623.62,183045.7,0.57
CUST_04448,588,24,6,16593.85,23331.36,0.74
CUST_04449,1074,5,6,16002.76,445181.18,0.92
CUST_04450,906,20,0,20490.56,139005.84,0.93
CUST_04451,81,9,5,12256.15,319076.81,0.65
CUST_04452,162,17,2,24988.1,290452.16,0.18
CUST_04453,500,23,3,2945.68,381571.24,0.86
CUST_04454,810,28,5,676.0,350700.44,0.6
CUST_04455,1361,16,0,16663.44,164523.97,0.93
CUST_04456,1354,24,1,9282.6,396156.28,0.38
CUST_04457,737,1,0,17116.18,204809.9,0.6
CUST_04458,1214,35,5,12217.73,411940.66,0.86
CUST_04459,969,20,1,21415.48,194227.56,0.2
CUST_04460,1320,36,2,3148.22,80461.95,0.78
CUST_04461,290,18,0,24226.66,177658.77,0.4
CUST_04462,1051,6,3,8874.37,420838.44,0.13
CUST_04463,142,16,7,16266.62,381173.7,0.31
CUST_04464,132,21,0,439.27,208395.48,0.49
CUST_04465,1028,22,4,5360.71,235762.03,0.98
CUST_04466,163,3,1,3132.94,189086.06,0.77
CUST_04467,656,11,2,8426.56,212706.67,0.92
CUST_04468,1042,13,5,23793.09,449780.24,0.24
CUST_04469,709,24,1,9610.66,197866.77,0.51
CUST_04470,755,27,3,1796.76,459063.03,0.25
CUST_04471,870,21,7,22961.39,447768.26,0.92
CUST_04472,435,7,5,3545.71,493861.9,0.4
CUST_04473,1455,33,0,24003.11,93326.37,0.24
CUST_04474,252,16,7,12227.42,242542.51,0.38
CUST_04475,1095,33,0,23021.58,245161.68,0.88
CUST_04476,181,28,2,17117.92,371339.27,0.83
CUST_04477,368,33,4,11614.3,220580.69,0.26
CUST_04478,866,23,2,5016.14,330703.76,0.32
CUST_04479,1310,3,3,3532.27,399013.14,0.29
CUST_04480,1248,19,5,10468.03,445274.43,0.11
CUST_04481,1123,35,4,5324.66,143814.0,0.83
CUST_04482,1404,3,4,6354.76,325435.98,0.6
CUST_04483,420,2,0,18843.74,253391.01,0.91
CUST_04484,1363,18,2,16746.51,416928.2,0.35
CUST_04485,447,13,7,10909.67,495533.04,0.62
CUST_04486,1135,29,0,20571.31,472120.17,0.69
CUST_04487,1435,10,0,7276.99,27539.49,0.91
CUST_04488,177,8,1,10864.82,283477.11,0.73
CUST_04489,1233,1,0,3020.79,284928.92,0.35
CUST_04490,128,16,1,7329.14,210557.76,0.45
CUST_04491,33,35,6,17627.14,46096.4,0.17
CUST_04492,1257,9,7,3980.36,139531.02,0.68
CUST_04493,1221,38,4,23269.29,332125.23,0.37
CUST_04494,924,26,6,14186.91,380992.15,0.88
CUST_04495,80,23,0,8013.45,115064.94,0.49
CUST_04496,678,19,6,1818.74,235752.71,0.22
CUST_04497,613,24,6,16799.17,325261.35,0.95
CUST_04498,275,28,5,8698.6,458595.1,0.78
CUST_04499,380,18,3,22203.06,116168.03,0.74
CUST_04500,201,36,5,10715.83,55658.77,0.32
CUST_04501,1090,16,7,15627.65,333316.84,0.8
CUST_04502,1016,12,1,9994.94,66044.25,0.39
CUST_04503,317,17,2,12148.26,439755.04,0.41
CUST_04504,249,24,2,19376.35,228770.25,0.2
CUST_04505,304,23,0,5489.6,78075.72,0.27
CUST_04506,411,33,4,19088.54,89906.14,0.63
CUST_04507,951,30,2,24785.21,266390.7,0.62
CUST_04508,864,4,0,22930.98,6436.84,0.88
CUST_04509,371,7,6,21352.99,412132.15,0.9
CUST_04510,1436,29,3,10850.19,61078.19,0.99
CUST_04511,963,8,0,20256.65,480477.19,0.89
CUST_04512,1307,5,4,11083.31,228857.87,0.84
CUST_04513,1227,38,3,593.36,59136.88,0.93
CUST_04514,1137,21,3,15539.36,145533.36,0.81
CUST_04515,281,11,7,13694.57,331545.46,0.35
CUST_04516,1388,3,1,12000.54,259324.14,0.63
CUST_04517,1353,34,3,19488.79,282054.3,0.7
CUST_04518,360,35,5,6009.8,489670.7,0.55
CUST_04519,1359,15,5,4786.53,215947.67,0.78
CUST_04520,1269,1,1,20518.19,363184.44,0.65
CUST_04521,1214,26,4,7166.54,390062.5,0.62
CUST_04522,238,36,4,12488.44,9186.81,0.17
CUST_04523,1193,25,1,17864.45,387405.83,0.1
CUST_04524,1376,1,3,21806.15,230426.5,0.37
CUST_04525,176,28,3,10142.22,15043.5,0.18
CUST_04526,1244,32,5,12763.99,321214.03,0.39
CUST_04527,168,25,0,4677.71,325599.49,0.55
CUST_04528,40,20,7,10162.1,373236.46,0.22
CUST_04529,794,13,1,6125.81,346579.03,0.36
CUST_04530,436,37,0,18068.09,10982.58,0.98
CUST_04531,839,31,4,24576.13,470064.65,0.96
CUST_04532,1253,27,5,8944.41,116296.26,0.99
CUST_04533,1298,31,7,5216.4,112503.45,0.32
CUST_04534,192,3,3,17168.56,425105.81,0.29
CUST_04535,1027,18,1,4536.29,174054.31,0.97
CUST_04536,1299,3,0,1435.77,290373.06,0.79
CUST_04537,939,5,4,16966.65,389492.37,0.89
CUST_04538,148,35,4,18919.81,173379.12,0.49
CUST_04539,343,13,5,24930.97,393916.91,0.89
CUST_04540,1069,16,4,19934.91,23286.85,0.47
CUST_04541,445,30,7,16918.17,181477.26,0.62
CUST_04542,589,15,2,14064.04,183908.92,0.28
CUST_04543,744,16,6,22682.17,456450.59,0.15
CUST_04544,743,15,0,6599.97,48349.7,0.45
CUST_04545,51,23,4,24504.52,73999.96,0.37
CUST_04546,559,32,5,8852.97,43682.14,0.37
CUST_04547,608,32,5,13376.28,362765.14,0.81
CUST_04548,154,4,4,980.94,277818.41,0.25
CUST_04549,149,10,4,2743.89,332372.11,0.65
CUST_04550,1372,38,4,22210.62,123328.86,0.46
CUST_04551,852,29,6,22936.69,425041.07,0.82
CUST_04552,220,32,6,16198.49,231770.97,0.96
CUST_04553,284,9,7,18552.6,458995.7,0.9
CUST_04554,221,9,1,470.93,6516.14,0.59
CUST_04555,977,21,3,20898.55,55275.35,0.12
CUST_04556,1491,6,1,8053.39,350917.9,0.94
CUST_04557,39,9,4,11964.92,204511.81,0.42
CUST_04558,557,26,7,8308.33,372075.2,0.28
CUST_04559,713,17,0,8322.42,423292.41,0.91
CUST_04560,349,21,7,19875.52,143249.35,0.11
CUST_04561,857,16,0,17224.71,457430.22,0.59
CUST_04562,1005,3,7,19974.59,225065.59,0.25
CUST_04563,789,39,2,15383.86,446186.91,0.5
CUST_04564,186,29,5,12842.73,453487.91,0.24
CUST_04565,341,5,4,7596.95,226791.05,0.58
CUST_04566,1364,33,0,6391.19,369967.03,0.8
CUST_04567,429,15,7,16547.57,47610.43,0.76
CUST_04568,896,4,1,2728.59,485949.2,0.88
CUST_04569,912,18,1,22223.23,130478.35,0.86
CUST_04570,179,37,3,7475.58,304651.03,0.42
CUST_04571,1330,19,1,13043.69,279789.79,0.18
CUST_04572,287,11,6,4473.24,163860.73,0.37
CUST_04573,564,36,3,15960.96,181177.15,0.7
CUST_04574,219,21,0,15352.55,338324.78,0.73
CUST_04575,1332,34,4,582.2,157327.08,0.54
CUST_04576,303,16,0,17264.71,257891.83,0.88
CUST_04577,1083,17,5,12352.47,58493.06,0.54
CUST_04578,850,2,6,19456.53,63153.14,0.69
CUST_04579,759,7,4,23845.6,490259.44,0.1
CUST_04580,543,15,5,15943.94,57521.27,0.69
CUST_04581,157,33,0,4327.34,382165.02,0.63
CUST_04582,682,20,6,18210.83,429169.04,0.37
CUST_04583,1095,28,3,10434.06,342609.61,0.64
CUST_04584,1275,20,4,6585.93,68331.74,0.64
CUST_04585,967,13,6,7761.35,160794.79,0.49
CUST_04586,338,15,4,20730.13,94336.54,0.42
CUST_04587,1234,22,7,10638.21,199901.88,0.62
CUST_04588,223,35,6,19996.99,60454.95,0.47
CUST_04589,1177,24,7,10114.69,123781.37,0.3
CUST_04590,1042,26,0,8662.51,99299.53,0.97
CUST_04591,1438,9,0,23614.28,450548.53,0.32
CUST_04592,424,16,5,7808.07,161031.34,0.97
CUST_04593,1317,29,7,24129.27,130242.03,0.84
CUST_04594,273,34,4,2365.25,293062.52,0.34
CUST_04595,1441,6,4,20236.85,138837.43,0.74
CUST_04596,471,23,3,20557.56,451961.26,0.19
CUST_04597,637,15,2,6533.6,30212.17,0.46
CUST_04598,191,13,0,23532.29,16287.21,0.78
CUST_04599,977,32,3,2364.98,423104.93,0.88
CUST_04600,1350,33,5,5541.27,311056.22,0.48
CUST_04601,256,12,5,18454.84,48232.54,0.37
CUST_04602,890,22,3,23490.08,495708.87,0.57
CUST_04603,380,9,3,15162.05,484120.03,0.87
CUST_04604,1453,31,0,504.81,65774.42,0.28
CUST_04605,156,19,4,5765.54,190547.46,0.79
CUST_04606,1026,15,0,3810.94,112425.48,0.34
CUST_04607,198,35,5,2156.96,375261.07,0.81
CUST_04608,410,21,6,22285.05,482852.28,0.28
CUST_04609,1353,25,6,8286.08,239800.8,0.56
CUST_04610,251,1,5,6260.15,293193.04,0.72
CUST_04611,551,15,2,20034.73,475639.72,0.9
CUST_04612,1243,16,3,13100.2,274295.18,0.4
CUST_04613,1452,18,4,13792.96,31846.03,0.89
CUST_04614,871,27,2,9035.71,67212.6,0.24
CUST_04615,1059,27,6,18223.69,253090.42,0.63
CUST_04616,962,17,6,7824.48,227795.51,0.18
CUST_04617,1372,3,7,2430.95,180043.14,0.47
CUST_04618,1311,12,7,18357.34,10484.69,0.52
CUST_04619,1256,36,3,11005.2,352511.48,0.51
CUST_04620,397,2,6,13652.32,122868.44,0.19
CUST_04621,345,24,2,19850.82,361121.11,0.42
CUST_04622,436,29,5,16165.62,341083.34,0.29
CUST_04623,1185,9,5,17853.24,322287.75,0.79
CUST_04624,651,26,1,5353.21,6977.37,0.42
CUST_04625,1361,24,3,23122.54,132715.28,0.43
CUST_04626,726,19,6,3611.85,97343.06,0.97
CUST_04627,1018,7,3,17757.98,468624.9,0.28
CUST_04628,1204,39,1,12772.21,446415.05,0.88
CUST_04629,206,13,4,10262.92,487840.9,0.65
CUST_04630,1362,23,3,8174.9,396519.83,0.42
CUST_04631,1017,29,3,1328.28,383876.81,0.53
CUST_04632,465,38,4,17788.65,35897.75,0.94
CUST_04633,524,20,2,3720.5,472833.38,0.71
CUST_04634,1381,15,6,18596.62,389459.94,0.85
CUST_04635,93,7,4,17843.97,230385.46,0.4
CUST_04636,466,29,2,4697.33,39706.88,0.66
CUST_04637,480,33,0,1936.12,229276.03,0.76
CUST_04638,229,39,2,22976.94,109759.47,0.93
CUST_04639,943,10,7,18295.0,305893.61,0.17
CUST_04640,736,10,0,1469.39,52999.01,0.23
CUST_04641,302,25,1,22609.62,246100.42,0.71
CUST_04642,937,11,2,14776.85,160194.61,0.55
CUST_04643,1423,14,6,6409.25,399289.79,0.22
CUST_04644,753,5,2,23072.61,95826.51,0.27
CUST_04645,162,16,0,10983.07,21990.86,0.22
CUST_04646,1291,28,0,16166.23,297441.26,0.78
CUST_04647,1002,15,3,24044.14,434193.68,0.61
CUST_04648,1385,25,7,23696.53,475938.89,0.12
CUST_04649,1184,9,5,12235.93,454422.17,0.39
CUST_04650,562,18,5,5519.5,303102.88,0.55
CUST_04651,98,10,1,6522.92,12102.81,0.22
CUST_04652,582,34,5,3053.11,231512.08,0.26
CUST_04653,960,11,2,7616.4,280765.58,0.77
CUST_04654,906,14,2,1738.61,282131.08,0.82
CUST_04655,965,17,0,24739.47,103048.65,0.23
CUST_04656,894,10,6,6462.15,166786.06,0.97
CUST_04657,1296,14,2,14639.13,62524.94,0.52
CUST_04658,105,35,1,6633.79,285890.15,0.86
CUST_04659,940,26,3,13844.43,349597.12,0.44
CUST_04660,81,24,5,7208.47,161239.89,0.97
CUST_04661,847,11,4,21930.32,427553.47,0.89
CUST_04662,94,3,0,12186.91,355544.81,0.29
CUST_04663,355,13,3,17175.92,328058.32,0.6
CUST_04664,1166,9,3,10430.7,73562.66,0.72
CUST_04665,1182,21,3,20497.17,330398.43,0.67
CUST_04666,1473,9,0,17349.49,370262.76,0.56
CUST_04667,520,36,0,11382.72,55745.87,0.56
CUST_04668,250,26,4,14477.18,450388.39,0.8
CUST_04669,1076,11,2,5213.83,199164.39,0.16
CUST_04670,537,38,6,9310.16,280788.21,0.49
CUST_04671,1357,3,5,22328.41,6675.31,0.1
CUST_04672,134,6,0,16504.96,279493.09,0.86
CUST_04673,65,28,4,14574.41,133845.37,0.35
CUST_04674,1471,35,2,15415.93,11894.11,0.99
CUST_04675,797,34,7,9759.32,256631.26,0.9
CUST_04676,951,27,5,10013.01,408987.65,0.39
CUST_04677,787,21,3,22940.6,460333.39,0.17
CUST_04678,475,33,5,17898.96,210114.98,0.95
CUST_04679,103,23,7,20980.96,392347.43,0.35
CUST_04680,368,1,2,18767.97,448060.23,0.88
CUST_04681,1223,24,5,12113.24,449469.79,0.1
CUST_04682,624,4,3,19993.66,160366.46,0.68
CUST_04683,555,5,0,22757.83,455742.77,0.62
CUST_04684,289,35,2,17736.18,350212.04,0.99
CUST_04685,158,10,6,1504.2,231832.92,0.27
CUST_04686,932,39,2,1571.23,264050.14,0.2
CUST_04687,911,30,7,12570.74,379513.92,0.16
CUST_04688,745,23,2,15042.19,409000.53,0.53
CUST_04689,913,16,0,20728.02,487336.94,0.86
CUST_04690,655,11,6,20459.0,384546.13,0.67
CUST_04691,838,21,1,23712.98,2885.31,0.98
CUST_04692,603,2,2,22341.32,193130.31,0.72
CUST_04693,1333,15,3,5341.82,101122.56,0.16
CUST_04694,293,12,6,21779.84,228660.34,0.52
CUST_04695,482,20,6,9526.06,433640.52,0.38
CUST_04696,176,22,0,19691.8,16359.64,0.63
CUST_04697,772,17,4,7187.26,220801.34,0.42
CUST_04698,1353,15,0,18377.37,220151.29,0.17
CUST_04699,362,38,3,5626.82,357468.22,0.58
CUST_04700,246,37,3,19663.28,465154.19,0.76
CUST_04701,334,22,3,5362.45,487177.57,0.72
CUST_04702,538,34,0,1953.69,445200.71,0.9
CUST_04703,1477,31,4,4576.48,254699.86,0.63
CUST_04704,154,18,2,11987.38,428837.69,0.93
CUST_04705,930,9,6,13579.37,327740.39,0.92
CUST_04706,206,30,1,23217.17,429346.72,0.37
CUST_04707,520,38,5,2992.66,119805.5,0.31
CUST_04708,1372,39,0,16099.06,434973.6,0.71
CUST_04709,845,9,6,9762.96,301291.55,0.51
CUST_04710,897,34,1,10195.52,35122.18,0.64
CUST_04711,1141,26,7,16592.86,387773.88,0.29
CUST_04712,1494,33,1,7646.09,55931.2,0.43
CUST_04713,1177,31,2,22873.74,171975.06,0.7
CUST_04714,244,2,4,10450.82,159554.01,0.62
CUST_04715,1490,32,7,11633.64,327903.35,0.86
CUST_04716,1333,34,5,10224.94,322007.94,0.57
CUST_04717,1354,15,1,18890.55,219409.33,0.66
CUST_04718,803,13,5,23291.56,448403.88,0.4
CUST_04719,573,37,3,3947.63,152359.0,0.32
CUST_04720,33,28,5,444.29,48692.11,0.29
CUST_04721,1222,36,1,7557.92,138815.72,0.88
CUST_04722,1368,25,3,23834.77,312881.61,0.75
CUST_04723,1264,32,6,1141.02,161336.39,0.53
CUST_04724,1072,37,0,11689.14,231090.49,0.83
CUST_04725,1171,26,4,9326.72,36946.43,0.41
CUST_04726,809,27,2,14816.35,318109.16,0.47
CUST_04727,157,21,6,11691.7,272872.74,0.96
CUST_04728,1427,19,3,20794.69,473061.79,0.61
CUST_04729,594,15,4,841.58,223077.6,0.99
CUST_04730,859,4,0,4300.35,372277.3,0.39
CUST_04731,664,16,5,11630.71,294435.81,0.56
CUST_04732,1010,32,0,19885.05,204824.02,0.7
CUST_04733,1396,31,3,1027.23,376939.33,0.97
CUST_04734,712,30,4,13066.83,116608.8,0.11
CUST_04735,450,11,6,6933.83,188178.74,0.77
CUST_04736,1265,28,4,10851.22,144083.11,0.53
CUST_04737,1172,8,3,14445.95,279364.57,0.84
CUST_04738,263,5,3,5809.31,138968.71,0.15
CUST_04739,1327,32,4,18425.08,249450.45,0.4
CUST_04740,1007,37,0,1819.27,486096.34,0.19
CUST_04741,599,1,5,7735.34,470558.46,0.35
CUST_04742,986,37,0,3893.64,487275.44,0.18
CUST_04743,1452,15,0,24323.49,356370.32,0.94
CUST_04744,480,14,6,19648.78,112852.85,0.37
CUST_04745,1203,5,3,3323.77,151557.22,0.38
CUST_04746,1436,37,0,14296.17,199385.44,0.17
CUST_04747,156,29,6,2288.98,432964.56,0.62
CUST_04748,52,9,1,20017.65,476931.6,0.82
CUST_04749,502,4,0,16866.57,205763.37,0.53
CUST_04750,387,35,6,3881.33,93060.72,0.16
CUST_04751,1447,5,5,23473.51,348176.8,0.39
CUST_04752,421,23,2,17803.76,252221.9,0.62
CUST_04753,208,2,7,1780.28,118777.77,0.34
CUST_04754,405,26,5,9945.75,372717.21,0.95
CUST_04755,1411,14,1,21927.77,170730.87,0.28
CUST_04756,965,14,5,9368.44,336774.01,0.31
CUST_04757,1304,28,1,11559.95,279314.83,0.72
CUST_04758,48,2,1,6082.22,487512.31,0.7
CUST_04759,1043,13,6,11456.5,80401.35,0.38
CUST_04760,730,9,7,5051.86,411113.81,0.39
CUST_04761,871,5,2,24509.47,499009.89,0.9
CUST_04762,537,8,3,14990.82,166979.64,0.75
CUST_04763,1495,21,4,7963.63,111502.27,0.45
CUST_04764,715,31,1,18936.73,95396.76,0.95
CUST_04765,1311,13,0,1229.2,384262.08,0.45
CUST_04766,58,8,6,1144.65,413857.09,0.8
CUST_04767,1121,36,2,8180.34,187657.7,0.38
CUST_04768,904,26,2,18314.24,119116.34,0.34
CUST_04769,576,19,2,8921.31,203136.98,0.74
CUST_04770,1397,31,2,8253.25,150058.88,0.37
CUST_04771,1059,1,3,8444.14,296702.58,0.23
CUST_04772,782,32,1,4223.33,473833.76,0.84
CUST_04773,582,23,5,5573.91,9416.72,0.75
CUST_04774,616,24,0,14311.56,397053.9,0.15
CUST_04775,1253,12,3,9497.22,228248.65,0.73
CUST_04776,124,35,4,7604.06,9480.13,0.28
CUST_04777,52,23,5,17182.43,309928.13,0.66
CUST_04778,857,39,3,781.08,179709.45,0.33
CUST_04779,133,5,1,3388.28,300413.67,0.44
CUST_04780,1262,10,6,21081.26,104237.26,0.99
CUST_04781,545,9,2,22355.58,377224.12,0.94
CUST_04782,1244,13,6,23308.53,59848.66,0.16
CUST_04783,363,31,3,13288.95,259971.65,0.62
CUST_04784,524,14,4,21992.99,60065.25,0.4
CUST_04785,1161,21,0,895.56,249944.43,0.56
CUST_04786,202,38,0,10075.22,445180.18,0.57
CUST_04787,223,31,1,6310.86,50784.25,0.84
CUST_04788,1156,26,5,9692.54,427693.86,0.17
CUST_04789,1067,2,4,14460.45,205371.12,0.35
CUST_04790,1134,22,3,7526.81,23144.63,0.75
CUST_04791,672,32,4,19052.57,276632.54,0.81
CUST_04792,398,9,4,18861.77,480255.36,0.49
CUST_04793,993,38,0,10866.04,313314.04,0.76
CUST_04794,83,1,0,15619.06,120562.81,0.49
CUST_04795,1014,22,5,20504.13,220829.9,0.56
CUST_04796,591,28,7,13200.45,276715.43,0.89
CUST_04797,1382,13,6,20560.78,154809.79,0.99
CUST_04798,1089,3,1,22751.16,445144.41,0.52
CUST_04799,1439,14,0,1286.89,305168.42,0.65
CUST_04800,349,32,6,9473.44,429913.15,0.53
CUST_04801,1442,14,2,22858.63,214808.08,0.44
CUST_04802,1391,7,4,19082.29,327897.08,0.31
CUST_04803,1172,8,1,21519.6,167229.6,0.58
CUST_04804,744,1,3,14824.64,392641.91,0.11
CUST_04805,288,32,4,5673.47,92444.68,0.8
CUST_04806,417,33,2,5332.24,210492.9,0.39
CUST_04807,253,16,4,23862.94,57494.12,0.29
CUST_04808,208,9,7,4675.99,73409.3,0.48
CUST_04809,544,26,7,4313.41,478282.43,0.73
CUST_04810,823,6,0,10841.86,178884.1,1.0
CUST_04811,600,35,1,2383.02,345780.01,0.65
CUST_04812,845,36,5,4265.34,156308.2,0.56
CUST_04813,959,20,4,23707.13,271884.82,0.16
CUST_04814,40,8,6,20205.41,16928.25,0.63
CUST_04815,1288,13,6,6952.16,246362.83,0.75
CUST_04816,296,20,0,12721.02,483745.79,0.18
CUST_04817,166,37,3,15866.19,40274.79,0.26
CUST_04818,1385,25,7,15722.09,33848.2,0.68
CUST_04819,1258,23,0,24492.21,56060.77,0.19
CUST_04820,1095,3,7,8610.26,1100.5,0.9
CUST_04821,956,16,3,11452.75,384779.45,0.79
CUST_04822,1289,25,4,6815.47,120915.36,0.65
CUST_04823,1120,24,4,9474.59,343117.82,0.39
CUST_04824,1031,26,5,4403.29,227746.83,0.3
CUST_04825,1140,10,0,11776.76,482897.59,0.37
CUST_04826,1125,9,2,22922.1,196357.37,0.84
CUST_04827,866,29,2,15733.6,298865.64,0.24
CUST_04828,520,27,4,12226.64,433745.95,0.21
CUST_04829,1325,26,1,24149.31,49006.67,0.76
CUST_04830,396,12,6,1484.95,483312.29,0.76
CUST_04831,227,29,0,11895.87,426289.75,0.11
CUST_04832,466,11,6,17904.99,22229.2,0.22
CUST_04833,489,8,6,6298.76,83963.45,0.63
CUST_04834,1280,1,0,14581.65,49964.08,0.94
CUST_04835,150,10,6,20178.87,120149.46,0.89
CUST_04836,664,13,4,2444.86,447673.87,0.81
CUST_04837,1102,8,2,18224.69,221196.76,0.85
CUST_04838,555,25,1,15994.69,466540.86,0.64
CUST_04839,1295,4,6,11638.86,482292.4,0.85
CUST_04840,1445,24,0,9631.88,497042.0,0.14
CUST_04841,1185,31,3,20403.94,429747.11,0.21
CUST_04842,940,8,7,20250.94,177633.09,0.24
CUST_04843,472,2,2,23832.84,396476.08,0.23
CUST_04844,609,28,7,20200.74,479370.05,0.96
CUST_04845,57,16,7,21898.64,362803.69,0.32
CUST_04846,60,25,6,1993.55,460095.72,0.51
CUST_04847,418,22,3,5152.34,402415.72,0.38
CUST_04848,632,27,3,14112.31,443763.75,0.47
CUST_04849,1335,4,6,5236.23,200489.0,0.25
CUST_04850,1487,4,7,18424.83,97460.33,0.35
CUST_04851,972,12,6,13822.14,261481.49,0.75
CUST_04852,724,20,7,9849.82,264420.3,0.58
CUST_04853,1349,18,1,5213.53,464098.91,0.26
CUST_04854,269,4,1,22560.05,410500.63,0.67
CUST_04855,64,5,4,23770.55,54361.1,0.61
CUST_04856,988,32,3,15371.52,454516.84,0.51
CUST_04857,52,30,1,13698.91,202034.62,0.87
CUST_04858,721,30,1,12164.44,74961.34,0.49
CUST_04859,936,32,7,20198.13,243763.71,0.85
CUST_04860,1209,25,7,15306.08,32013.81,0.46
CUST_04861,1390,39,1,14076.17,173632.79,0.47
CUST_04862,879,14,6,15592.13,253291.61,0.37
CUST_04863,682,16,4,12090.83,334166.99,0.82
CUST_04864,1091,30,6,21898.67,1544.68,0.58
CUST_04865,1102,27,1,13439.68,373666.43,0.47
CUST_04866,795,27,6,7469.34,191914.16,0.41
